word,level,slope,pval,count
judicial,1,0.00043572548540801037,0.998675763461473,17
confirmkavanaughnow,1,-0.11758927873737007,0.7305983919476133,11
drug,1,0.0524738564630404,0.8414709549235212,17
blamed,1,0.4225961029984738,0.4038410291472193,6
historical,1,-0.13923704614063606,0.7012554907075504,10
sessions,1,0.3729442467283031,0.07266846863434924,24
mog7546,1,0.9146583649846384,0.08534163501536174,4
whoopi,1,0.3530123946309174,0.6469876053690827,4
sides,1,0.113193860562257,0.7718513529839007,9
mowtendoo,1,-0.199073506980375,0.8009264930196252,4
reporters,1,0.3699696828729365,0.23652099233218804,12
least,1,0.3661906830257695,0.004339260121136704,59
btc,1,-0.3798807540537761,0.5282198328059776,5
rosie,1,0.8519048252372686,0.0017530611125656872,10
piece,1,-0.3874269745114536,0.034407597299226086,30
susan,1,0.03587633929145137,0.8806378855068725,20
accident,1,0.3898365467232637,0.12189833435332792,17
boleh,1,0.031545848406570064,0.9526969236666384,6
ah,1,0.1352451230183232,0.6174960211938083,16
changes,1,-0.16606642125261276,0.6255476422635498,11
events,1,0.33663242625749645,0.1162652210891152,23
church,1,0.4891434126380043,0.03355273821622352,19
been,1,0.6761783049792768,0.015770288861835815,12
nooses,1,0.28696230725362354,0.6397066481779408,5
harsh,1,0.9860361963203322,0.00197664056986607,5
facility,1,-0.7751348832683664,0.12359388243992435,5
appreciate,1,0.5109688108983479,0.025367452487721896,19
liking,1,-0.0738190210828025,0.8620913361477056,8
september,1,0.5101187120633373,0.015287054541803857,22
total,1,0.4138554064712083,0.05552979880062965,22
freememeskids,1,0.5537781515447839,0.4462218484552161,4
julian,1,0.7559123904618409,0.0820969230033392,6
edelman,1,-0.33087567098560045,0.42340076650934416,8
celtics,1,-0.13952173495540895,0.7417718881768773,8
sana,1,0.25716436511498825,0.6227570434715837,6
haha,1,0.24402264376928245,0.20206605791212268,29
wala,1,0.4174075736646723,0.3035149490259689,8
na,1,0.10095830250156312,0.5299614571554006,41
mismo,1,0.7395069858468217,0.09294682914431028,6
las,1,0.047331950443350215,0.8183985506804359,26
bet,1,0.0598090016401347,0.7492683931509844,31
demons,1,0.7743176156652024,0.2256823843347973,4
fifa,1,0.8174824929430425,0.18251750705695746,4
lilpump,1,0.29805246652289963,0.626203883092739,5
understanding,1,0.7000532590222363,0.011248461848890102,12
angel,1,0.3289766266462777,0.3232323025223557,11
teens,1,0.32071429675454205,0.33625227488554404,11
pieces,1,-0.3855843825714724,0.4502868661205371,6
gma,1,-0.12830409157052902,0.871695908429471,4
drinks,1,0.505785744393584,0.2468273047159457,7
icon,1,0.1095683437946834,0.7484428405231562,11
visited,1,0.009054630421821945,0.9801946197759946,10
supporting,1,0.2850291603172141,0.19853519271946454,22
lies,1,0.1152272745535244,0.4674418087910759,42
thursdaythoughts,1,0.4778447307400446,0.03309735303548452,20
christineblaseyford,1,-0.32847627552930503,0.3881175688753269,9
travel,1,0.5421753586438519,0.011115438020004613,21
bud,1,0.6429242427925854,0.24194825555135846,5
light,1,0.034572337525661495,0.8460919809047224,34
fridge,1,-0.5288935117500342,0.2806329862048965,6
wins,1,0.06886520090129032,0.7667656825865522,21
playoff,1,0.35904133572087954,0.3082531845697935,10
coldgamekelv,1,0.10820627755501096,0.6066588608605066,25
dodgers,1,0.5044029012531224,0.011954534243896382,24
channel,1,0.18988787794174047,0.3854926611776873,23
jacksonleetx18,1,-0.331637364090178,0.1934646053769693,17
awkward,1,0.20002596725740185,0.7999740327425982,4
sasse,1,0.6386006479251071,0.013967862268073164,14
diet,1,-0.5432067313653028,0.10464578338479297,10
davidcorndc,1,0.8289792758261106,0.0826875002515739,5
agreed,1,0.4785382674156781,0.13648506946266614,11
bound,1,0.9862562940088606,0.001930155466277179,5
explain,1,0.04049326945916643,0.8544497774346714,23
does,1,0.2833620620022025,0.3984587569583429,11
washington,1,0.556979806375067,0.001388731515750474,30
reuters,1,0.4811921959749227,0.4118686526869713,5
shower,1,0.6859497903231581,0.0016727808964299134,18
presssec,1,0.16257472937622955,0.5956536483837298,13
nc,1,0.5778174055281201,0.0626397649768376,11
blumenthal,1,-0.1213553232186886,0.8786446767813114,4
cnnpolitics,1,0.2976990800602387,0.3739442878019496,11
laughed,1,-0.10460101485900546,0.6895030846386809,17
industrial,1,0.2506907395211281,0.7493092604788719,4
gspatton007,1,0.5017128898365922,0.3891145676721659,5
sees,1,0.06218866987474399,0.7579685635893594,27
markdice,1,0.6931774527213377,0.03841205878325493,9
goodnight,1,0.3796989321796132,0.22345442225279405,12
danrather,1,-0.27535370314315866,0.3019788705169148,16
monumental,1,-0.9231710144505556,0.0768289855494444,4
alleged,1,0.16804718106968225,0.4916495684189695,19
fueling,1,-0.9231710144505556,0.0768289855494444,4
highest,1,-0.5570415295940377,0.03852049202684254,14
yep,1,-0.12821849468750068,0.600893126761838,19
juice,1,0.8996883731446038,0.03755915152934188,5
vegan,1,-0.12113879439217848,0.7227392193595428,11
dana,1,0.3940314391551092,0.3341011527297129,8
rohrabacher,1,-0.5030370240467412,0.3876568200224165,5
blog,1,0.4486954970021305,0.047212996703452734,20
acosta,1,-0.13886852513358172,0.5592933118883436,20
hundreds,1,0.4037915305241151,0.15219582654702649,14
lines,1,0.39104494823240105,0.08822034349064624,20
cheese,1,0.10069689013358583,0.6727256349819533,20
blonde,1,0.4328193213995615,0.3320672927608694,7
seeking,1,-0.00897551076957964,0.9803676518204252,10
girlfriends,1,-0.6053326794333417,0.2793387981800633,5
surveillance,1,0.4173218533127612,0.15595951068302938,13
withyou,1,-0.17333154087684474,0.8266684591231552,4
fit,1,0.20284664923520584,0.4349065022285421,17
lisamei62,1,0.3195115180461324,0.2457000106514267,15
it's,1,0.2113505008522965,0.4495603576181717,15
civil,1,0.13992177535300593,0.7195633784331956,9
gett,1,-0.8572270474239685,0.14277295257603148,4
pics,1,0.12646508065681247,0.6059213402554318,19
peeps,1,-0.6101946750919414,0.14564340228530825,7
launches,1,-0.03289181889506825,0.9506800640222356,6
bloomberg,1,-0.661551326864938,0.07398431796755751,8
fantasy,1,-0.2409380107609803,0.40665971457939787,14
lord,1,0.0946501213955146,0.6003222115024369,33
ww,1,-0.7325582866990098,0.2674417133009902,4
hillaryclinton,1,0.42559196234196106,0.061365983703249076,20
solid,1,-0.24110904839460456,0.4274572021215423,13
bedroom,1,-0.18811620365615744,0.8118837963438427,4
payments,1,0.6270248235890881,0.257586774235185,5
unpaid,1,0.916316152637816,0.010211461045310923,6
pls,1,-0.14836250128605954,0.5444061305086025,19
platforms,1,-0.3434591367614496,0.5050692323374698,6
hitting,1,0.21353507466605826,0.3948860991684372,18
cotton,1,0.1289985460932144,0.7224647057274423,10
impartiality,1,0.7445944478628882,0.14886697784761158,5
conspiracy,1,0.25907829250958864,0.4697987888659007,10
applications,1,-0.7305170023869971,0.09914655503080334,6
chadpergram,1,0.04293590464941947,0.9002509200043185,11
fred,1,0.7087764780820252,0.11486721017414198,6
supporter,1,-0.07400377463691689,0.8747110248932024,7
25,1,0.5118944192156599,0.0038328101114202657,30
moron,1,-0.3354507910221499,0.4620136792593734,7
10x,1,-0.07755835593467722,0.9224416440653228,4
bae,1,0.4798072362808832,0.1605038438025181,10
tuition,1,-0.18906202481656992,0.71978592174862,6
couple,1,-0.010300014194722424,0.956919526436972,30
peopleschoice,1,0.1697543175759988,0.7159503394156082,7
yea,1,0.15257320209567962,0.43828798549078696,28
classes,1,0.4465570345901293,0.09518648862810783,15
twgroupswarrior,1,0.9264342600646528,0.07356573993534722,4
crimsonfaith88,1,0.01062312516118624,0.986474471359626,5
explaining,1,0.8780362074670529,0.0018479582539026461,9
natesilver538,1,-0.05249496124540329,0.9475050387545968,4
wendy,1,0.22853518691463104,0.7714648130853691,4
moon,1,0.11298380559426227,0.7266323456859751,12
boom,1,0.409531443113553,0.12954090992609074,15
toys,1,0.7164121228390976,0.0299036721960789,9
eager,1,-0.1087297451982582,0.6481731631040162,20
ignoring,1,0.024886733367309708,0.9455939754501722,10
owe,1,0.22118746166329034,0.5673694183651034,9
explanation,1,-0.24487795376668955,0.3790579193635054,15
dont,1,-0.12642119780161412,0.4249946415357561,42
galaxy,1,0.4052377126731071,0.5947622873268928,4
bliss,1,0.7462241199038091,0.25377588009619073,4
available,1,0.3853001240513743,0.012856763044453264,41
97,1,0.07205688615006342,0.8921017374711915,6
table,1,0.459361426529227,0.15520578045034836,11
todo,1,0.2564538481268576,0.4744697569216904,10
una,1,0.17777742037616934,0.543160642302058,14
donde,1,0.0939252532160067,0.8805867220436833,5
animal,1,0.4537568949240398,0.08933852847553699,15
cruelty,1,-0.24378689781344526,0.5606875997726224,8
grown,1,0.18381266870867344,0.529324376221904,14
kindly,1,0.9314370985663968,0.06856290143360333,4
yourself,1,0.2101925135192594,0.24822233843965946,32
catherine,1,0.5392836965055556,0.4607163034944442,4
thedcuniverse,1,-0.8491534784086016,0.06871595469220719,5
omfg,1,0.480187409946758,0.22847677496409874,8
eye,1,0.1677953636138646,0.4332019869238255,24
nycc,1,0.17815537565160242,0.5796026540364091,12
aba,1,-0.19872015031019746,0.8012798496898026,4
1000,1,0.5437607617528338,0.008901828489902834,22
silent,1,0.38124477547727625,0.1310728896750214,17
alaskan,1,0.5784407027782371,0.22911023788370755,6
kidnapping,1,-0.6939473764133552,0.3060526235866448,4
sir,1,0.21416214356190894,0.425761457136504,16
daddy,1,-0.39126844992026505,0.08802270067267144,20
petition,1,0.03476787381371038,0.9292427785114612,9
crimes,1,0.2249292622724661,0.4600123661294456,13
luke,1,0.2824791758249205,0.3278157814655527,14
thoughts,1,-0.03677857597247918,0.8338599240969367,35
either,1,0.21158092199685652,0.1488410697267009,48
artists,1,0.1857651331049387,0.5632354829792796,12
promo,1,-0.2884497851207449,0.2786107980457148,16
package,1,0.17813720225609408,0.672991482661311,8
boost,1,0.7794330578566471,0.0028006197024119713,12
jones,1,0.5933591564069731,0.015396287431141381,16
dick,1,0.3241767867462319,0.07521243408403559,31
iphone,1,0.11818226130484588,0.6299007416370239,19
finances,1,0.4604789992605259,0.5395210007394742,4
directs,1,0.5728482435266614,0.3127573843702288,5
warren,1,-0.9027918558954215,0.013714854470418508,6
barack,1,0.3970934042000692,0.2558561564965245,10
etc,1,-0.3413185143143234,0.1299650117142769,21
taken,1,0.3341039620162242,0.05739499794088172,33
admire,1,0.23182615093995826,0.6169295203532713,7
lmaooo,1,0.07515035053278776,0.8476236462646779,9
btsinchicago,1,0.7133074748903525,0.030961132193876993,9
cities,1,0.02899540448181713,0.9409724157537092,9
retsehcvek,1,-0.577974707611986,0.30741902135184884,5
accusations,1,-0.1706947295029185,0.6372958897976295,10
obviously,1,0.02367544734425237,0.9281339616762856,17
random,1,0.2408222402020164,0.45085262266376,12
hopes,1,0.6837301245930378,0.061515182522632335,8
senschumer,1,0.1951716648084792,0.4528434165909834,17
sport,1,-0.2247222651298424,0.5064782294935574,11
parents,1,0.11284940982542613,0.4352259061386424,50
athletes,1,0.6698436729134238,0.1455107523445569,6
6:30,1,0.6335279681794141,0.12661929357858445,7
begin,1,0.3120585059473264,0.16846718543757927,21
theatre,1,-0.2724924886639811,0.6573945340413347,5
inspired,1,-0.17225736860382754,0.4807002816260576,19
saved,1,-0.08701584445640011,0.7578092144721236,15
cloutboyjojoo,1,0.7811932361172965,0.0026992592200623445,12
theater,1,0.5613888544452313,0.24637965709268464,6
empty,1,-0.08206469646904105,0.8337545806838643,9
recognized,1,0.01988455557383465,0.9746838660372849,5
nicholasferroni,1,-0.4690233222688712,0.24104119720494224,8
dear,1,0.4664887956863147,0.001237896650931702,45
polled,1,-0.3859868573657403,0.19269146157955472,13
thru,1,0.6656230575999105,0.0048865802368041646,16
reading,1,0.5122589173537094,0.000856666093246833,39
apologize,1,0.0911789220994464,0.6942681555383393,21
allows,1,-0.5246984920598409,0.18184424942834487,8
bug,1,0.4676360086060434,0.17292547582901935,10
largest,1,0.39015298926504977,0.08037933625370362,21
classmates,1,0.16180456948359345,0.5349735398009756,17
bin,1,-0.14809503628325602,0.7794814660927485,6
den,1,0.2413811089967582,0.7586188910032419,4
songs,1,0.2730465487592892,0.13722822185723949,31
magic,1,0.03393579119644425,0.9083108350996434,14
silly,1,0.940355302612542,0.0016157105363672395,7
household,1,0.33945691032753744,0.5762404348441087,5
candidate,1,-0.1493307188768319,0.5673007030883334,17
doom,1,0.3374913571454501,0.3744277498233191,9
content,1,0.042421660862376566,0.8404332087614151,25
danreynolds,1,0.6271086314117046,0.3728913685882953,4
freedom,1,0.07191037675882915,0.7767521925767743,18
adds,1,0.026390571679126475,0.9664023813026458,5
option,1,0.2120824832440019,0.4866776080366813,13
highlight,1,0.2492580550934339,0.5177764515340382,9
pins,1,0.0583494162256908,0.9125752054590468,6
eternity,1,0.06382548485056086,0.9361745151494392,4
seanhannity,1,0.0983762322912974,0.801198844819631,9
cory,1,-0.04240346380455693,0.9137457035103308,9
belonged,1,0.18854146347287615,0.7613714962384313,5
waters,1,0.6231801113258056,0.09880983897308658,8
depression,1,-0.20535639813461395,0.5692524031110802,10
anxiety,1,0.35684293939039385,0.1460474850035038,18
kamala,1,0.79187265748039,0.0604677609757989,6
harris,1,0.7909410398505012,0.0064376844943396455,10
griffin,1,0.3541989235509372,0.19522331519440891,15
vintage,1,0.3138751417593867,0.2198725485710349,17
miniature,1,-0.3844991948820316,0.6155008051179685,4
sword,1,0.7067576437723205,0.11637850584742924,6
create,1,0.06080785679425515,0.7540175636205311,29
thread,1,0.1586192794556601,0.3940604688598324,31
provided,1,0.1912293531081375,0.5314247143957006,13
surgery,1,0.059820250860892564,0.8460785600395526,13
attention,1,0.0638876722326138,0.7239259641825597,33
district,1,0.7833543966077037,0.00033133285374260893,16
flip,1,-0.3086166678783823,0.3290630489747862,12
oil,1,0.057844005164822326,0.7931987346588605,23
wall,1,-0.26738610735590096,0.1390131285819035,32
inches,1,-0.0915116908566382,0.863115640989464,6
rod,1,0.4379796923408711,0.27776438239387125,8
og,1,-0.2603535287137029,0.5334482861150633,8
amike4761,1,-0.4745410013700591,0.41930769080549896,5
mp,1,0.6986715501153151,0.08074032656753834,7
warns,1,0.13836319036584335,0.7438610969719079,8
laws,1,0.2805544292907176,0.3770883030021668,12
shots,1,0.3307684558393796,0.15431347076052326,20
wolf,1,0.2761828655825053,0.5962588984263049,6
upper,1,0.3195165460161155,0.4848310077353034,7
hoodie,1,-0.023436059677054817,0.9701630138435016,5
sweatshirt,1,0.13532358271723904,0.8282279883129104,5
clothes,1,0.5309163887786833,0.04171598037795875,15
became,1,0.24081169148895434,0.35181848121499537,17
collected,1,0.2385615789361895,0.7614384210638105,4
calm,1,0.21321549590470634,0.5542223534617836,10
2000,1,-0.2104152927497641,0.4901895282188017,13
mainedcm,1,0.2630565076909286,0.5290506534526416,8
migrant,1,0.04839168730931013,0.95160831269069,4
tent,1,-0.2813801541612125,0.4309430665851893,10
camp,1,0.6259951283262429,0.18366163189488288,6
hill,1,0.113844656677644,0.5640578289581164,28
prime,1,0.11622495663934695,0.7053441410986767,13
custom,1,-0.3055579997357084,0.4617406944484164,8
78,1,-0.03800770761023408,0.961992292389766,4
efficient,1,0.3836649578446396,0.6163350421553604,4
coin,1,0.4355482382997916,0.4635124459320635,5
funds,1,0.5032767892431597,0.1145407749235406,11
11,1,-0.0072268346883948035,0.9758767856775382,20
devinsenaui,1,0.3278523411707972,0.4728444927862181,7
the_trump_train,1,0.9181425541295052,0.08185744587049427,4
spectrum,1,0.5782805915954555,0.4217194084045444,4
believes,1,0.7289799820337549,0.02586469516246103,9
plate,1,0.5869714489851173,0.165908449047361,7
etsy,1,0.3024022834510029,0.15092893050972134,24
closer,1,0.3210214150406875,0.4381598218067943,8
burn,1,0.7961768101835679,0.0033671074600177373,11
she,1,0.3758326840899174,0.13709209865295954,17
reaction,1,0.118901074348591,0.6988415800772882,13
previously,1,0.4918256057495218,0.12439321699228295,11
reacts,1,0.5509697917552315,0.4490302082447685,4
cant,1,0.3317179415968973,0.0448883059671018,37
milestone,1,-0.4753320093959536,0.28103381998484184,7
coward,1,0.6093495205585104,0.14635774896009962,7
firefighters,1,0.12910725953791655,0.83607335913792,5
austin,1,-0.3282712893871738,0.21448460770806912,16
blood,1,0.4428776522131099,0.0750182866160122,17
marklevinshow,1,0.0624800685717303,0.8393129229491232,13
japanese,1,0.6509991613118438,0.08039695675708743,8
afraid,1,-0.012254806364499887,0.9536379016686236,25
consequence,1,0.7103014165734708,0.032007982343050516,9
bts_bighit,1,0.19380867321675527,0.5067569969988732,14
wire,1,-0.4951131201988357,0.3180155926187128,6
tweeted,1,0.40976998138295545,0.03377921106377862,27
